Concepticon_ID_x,Concepticon_ID_y,clics_form_x,clics_form_y,cosine_similarity
1223,16,heart,sledge,0.09763222
40,1557,jealous,beginning,0.061777957
1591,275,up,peel,0.1328687
14,1625,cangue,dead,0.114246175
576,1267,dandruff,naer@u,0.0054080454
3462,2899,flax,dz@ult,0.12415556
1311,1269,veri,negative,0.080177136
1380,743,tooth,end,0.16079473
1369,942,gold,mildew,0.11669795
2190,1364,fleiv@,well,0.018344354
3182,641,wedding,msrum,0.089017294
204,100,@gen,faithful,0.08359516
1318,864,tsikin,pumpkin,0.11881352
1720,197,sain,other,0.12855455
261,1906,northernlights,sau@,0.083356515
215,266,liedown,fishscale,0.09928585
951,366,weapons,limp,0.11952203
1804,670,bomb,root,0.19615003
3203,2373,gun,hsk,-0.012159636
1337,718,farrow,pay,0.022698032
1471,348,wint@,fishpoison,0.15865469
1916,1347,gill,neip,0.122546054
155,13,chop,deceit,0.015211139
1774,708,mean,shine,0.09293364
1358,1653,en@mi,blaind,-0.078458354
1145,1305,swamp,chimney,0.17839712
2994,915,braekit,sink,-0.027638163
945,618,spear,precipice,0.21303083
1331,804,sheep,womb,0.20882519
1529,7,last,gaed@,0.011653037
1316,2933,tent,tok,0.11674309
301,1454,chief,wipe,0.008926576
884,916,distribute,linen,0.098287486
1344,977,tup,bolt,0.14787975
1743,1209,unite,i,0.0952026
1321,819,bottle,stm@k,-0.038624406
1744,714,spleen,seed,0.12214795
1726,176,damp,bl@u,0.014463189
98,979,evrithing,farmer,-0.0054167765
983,98,convict,evrithing,0.11243195
579,2897,battle,tsaim,0.07731385
3222,2912,brants,fow@d,0.0053874957
270,1239,pitcher,hau,0.076870255
211,1763,cast,club,0.10933153
866,1743,win,junait,0.010176735
1018,2135,mem@ri,barter,-0.049795065
303,715,fast,cryout,0.065467715
361,356,peg,shears,0.11486664
1899,1051,crazy,tin,0.02633851
261,1518,northernlights,stjupid,0.06015897
1304,1508,tsaild,ruler,0.02864115
702,672,kaets,early,0.06541043
604,329,glass,sock,0.12775844
161,2030,miss,draeg,-0.04099426
1371,1639,knee,beer,0.09534694
1310,694,smart,risiv,0.10102959
393,319,circumcision,lick,0.084413685
3002,3190,pres@s,broken,0.055174634
268,1039,dribble,show,0.08191096
1176,719,loy,find,0.088021204
984,1302,wek,fork,-0.00030297434
1294,1772,zero,moose,0.11050475
1825,1367,copper,cross,0.18353108
1531,1675,lim,promise,0.061638318
1730,1606,cheek,inside,0.18280561
1298,109,njuspeip@,far@n,0.12032792
2154,1369,sull,g@uld,0.07432518
1314,652,quiet,plain,0.21512744
1765,1757,invein,tired,0.06743186
1371,765,knee,move,0.15362246
1218,1471,rope,wint@,0.14398761
1348,1302,boar,fork,0.20906761
1208,1291,kaet,baek,0.120514415
38,167,spreadout,post,0.046954423
755,234,deny,paddle,0.04182741
425,2837,late,swan,0.119646624
80,1424,doorpost,yellow,0.11137688
1763,1862,club,easel,0.09306613
1942,1409,ni@,see,-0.19122428
1526,264,meal,billygoat,0.045957446
19,717,fishingline,sweet,0.07278325
160,1215,set,you,0.16831166
1457,1524,s@u,wine,0.07501522
1608,2957,listen,we@,0.09162661
2865,1207,peris,young,0.11657494
1212,1674,we,po,0.22246538
1091,1860,salty,bead,0.12679863
1882,864,bifo,pumpkin,0.033613518
641,720,mushroom,goodluck,0.058086433
1883,702,infrnt@v,catch,-0.044111285
1116,1699,damage,sunday,0.0064567127
323,2980,schmalz,e@ri@,-0.08580402
3294,761,weave,kv@,0.0382211
1531,384,lim,freeman,0.26661766
724,3231,read,gad,0.16685954
1160,2065,thief,peis,0.092214726
1241,526,some,howl,0.12765957
1347,1187,napeofneck,goose,0.041896645
692,1985,bring,fathersbrother,0.038293358
622,1183,ail@nd,palmofhand,0.29611525
2,1294,dst,zero,0.21015193
153,615,grei,hos,0.3714336
190,840,mow,cormorant,0.02487736
1976,710,meri,wheel,0.093258955
1337,171,swine,motherssister,0.08717371
1847,945,sickness,spear,0.16278495
3309,1280,hit,fall,0.31170914
2148,612,pik,hit,0.100086235
526,2997,howl,kl@ful,0.06982339
81,1781,fathom,thumb,0.072708294
2334,2919,melt,stil,0.14293519
1311,658,veri,rain,0.050757956
1352,1657,knife,true,0.06647753
289,3208,mould,middle,0.11911793
1228,1445,eth,ten,0.079700865
1244,3005,thik,f@milj@,0.05859745
1825,2974,ore,swom,0.14028741
919,1325,chilipepper,companion,0.0855741
1100,1546,cook,twotimes,-0.0021945229
728,730,fest,serpent,0.12314699
1013,1267,freshwatereel,naer@u,0.018796591
1455,605,pull,corn,0.09736323
728,2883,fest,disteb,0.113232724
85,709,return,tits,0.02973059
1389,3447,toe,begin,0.08076278
2012,183,kal@,bake,0.07920395
1418,1144,dig,witness,0.09332861
355,1044,cutdown,pil@u,0.03656338
1018,1791,mem@ri,butterfly,0.16515848
1044,1309,pillow,askquestion,0.03779594
641,1726,mushroom,damp,0.2846706
126,1349,perspire,church,-0.035168406
570,1722,staendp,eiti,0.10343592
1720,873,sain,tribute,0.06564354
1445,1169,ten,beast,0.11401994
705,1173,goup,eyebrow,0.10824997
1200,2993,hzb@nd,str@uk,0.11536426
1264,1342,olt@,summer,0.07670797
965,696,weld,ste,0.14316149
1967,1221,calendar,n@uz,-0.05327241
2959,2137,lis,sorcerer,0.07441235
1276,295,autumn,whetstone,0.03595908
109,1400,far@n,slim,-0.008176189
765,1616,move,klath,0.055931356
1978,183,rikv@,bake,-0.027083708
1423,1489,fight,cloud,0.046239138
789,230,populace,sweep,0.0734917
1415,1391,think,city,0.06687156
196,1811,giv,saund,0.0607951
2374,941,drim,mead,0.052814215
1973,185,devil,fireplace,0.12859495
677,1251,halberd,beli,0.097510174
2865,1929,peris,study,0.04071787
1228,1384,soil,sek@nd,-0.05303564
1635,1376,obey,nau,0.036276955
798,301,jaw,chief,0.03947061
46,180,hollowout,call2,0.023746828
1278,1272,puke,ant,0.15124881
1225,1051,day,tin,0.105283566
1452,168,push,rilaeks,0.09606132
1228,715,earth,saut,0.07272061
1606,3184,inside,life,0.22630808
1347,1533,neip,hnggri,0.026556449
1915,60,fe,oats,0.10867993
3004,292,fom@,carpet,0.042146068
1354,56,next,badluck,0.06578602
1874,269,sausage,cooked,0.467096
2943,657,bndl,price,0.032784116
1444,289,turnaround,mould,0.040235758
2990,2024,saek,conspiracy,0.08866302
1558,2024,like,plot,0.10563479
1768,1318,f@um,fowl,0.0251879
1064,1133,shield,match,0.11609484
2658,138,k@ul,bathe,0.017830165
388,2154,fishnet,plough,0.09467883
1876,1567,reindeer,door,0.11394794
12,1409,midday,see,0.055723872
80,1720,doorpost,sain,0.15374818
2862,3217,k@nekt,tinplate,-0.019321365
200,2558,same,breik,0.0898891
708,605,shine,kernel,0.03010011
2945,1419,kaunt,bi@freid,0.21326238
163,3447,blaek,begin,-0.018223587
1518,713,stjupid,stil,0.030342909
1156,1276,@up@n,autumn,0.06163314
910,798,deth,jaw,0.15178911
2686,1697,shrimp,mndi,0.11599868
731,1849,drink,r@u,-0.07729404
1210,1431,heavy,freeze,0.16009223
406,759,oldman,argent,0.08325636
838,3462,remains,flax,0.02962264
1772,915,moose,sink,0.08225365
1831,1914,meet,debt,0.08002601
696,48,ste,besilent,0.16670245
1562,304,mind,preach,0.14695738
1310,156,klev@,red,0.089342214
730,984,deafadder,work,0.06358157
613,923,hightide,love,0.060950726
2876,1044,ro,pillow,0.059100002
18,2546,earlobe,bod@,-0.030818064
1704,161,sevn,misstarget,0.071527615
721,694,low,risiv,0.14201562
2872,920,impruv,berry,0.12676233
720,1414,goodluck,wring,0.08579001
618,813,cliff,do,0.00947947
743,1812,k@nkluzn,trai,-0.01121377
672,1599,early,wed,0.17815085
1458,274,sei,knead,0.15036726
1849,730,r@u,snake,-0.047804058
1735,1950,tear,beech,0.0028521563
2249,1875,thin,sorry,0.14633052
45,1400,ivl,slim,0.0020605477
712,1095,rits,release,0.04048142
908,735,drum,owl,0.10928506
160,1298,set,newspaper,0.04546388
695,393,g@u,circumcision,0.07322793
1091,1245,salty,butter,0.33016306
1364,1408,helth,hear,0.04604287
498,1065,calfofleg,spiderweb,0.10720788
286,970,needle,coconut,0.16242415
1750,1760,tsuz,youngerbrother,0.16713928
881,499,tailor,heal,0.1785355
709,1821,teach,brush,0.21241926
2846,1839,mats,weep,0.05923544
403,1937,shed,there,0.19301334
153,1081,greygray,account,0.040690772
1883,1309,infrontof,ask1,0.21066318
1879,897,dance,swallow,0.13082227
1846,1160,rule,thief,0.073669076
863,1090,edge,bibon,0.12571524
1358,191,en@mi,nut,0.063801244
310,1526,louse,meal,0.14454046
593,2890,potato,g@ufo@wok,3.6715945e-05
2873,1005,muv,twins,0.048079696
140,1556,paddy,yolk,0.1357316
2919,1206,stil,bak,0.3283411
1279,760,faet,knot,0.10131139
172,202,shoulderblade,strength,0.1625177
2891,1305,taip,chimney,0.06983257
1276,197,autumn,other,0.026980802
1735,1162,te@,intention,0.06402337
736,1669,yard,ancestors,0.14326273
1022,715,booty,shout,0.2106907
3231,1866,gad,stutter,0.12895933
329,640,sock,mud,0.31540745
259,1203,rough,long,0.29083997
1127,1267,send,narrow,0.04563254
89,2891,homeland,taip,0.21831425
1237,1044,we@,pil@u,0.122446775
1190,634,scavernick,meat,0.03398489
761,2037,cover,febru@ri,0.020641057
1681,1256,waist,head,0.29543748
1601,1230,weak,dirty,0.24291539
1360,1295,duck,stik,0.23315124
1621,1851,sneeze,pocket,0.17379071
1819,1632,lookat,floor,0.025653437
490,1221,descendant,nose,0.07634716
1811,1228,noise,earth,0.12615143
1591,1669,p,ancestors,-0.038807396
1043,264,braid,hegoat,0.08502498
139,261,gums,northernlights,0.16132125
911,1689,church,smoke,0.087598175
694,1087,risiv,conceive,0.03215159
1849,264,r@u,billygoat,-0.030637024
160,1343,set,sn,0.0011204776
1807,717,afternoon,sweet,0.21858631
1417,597,kill,physician,0.08094781
484,1888,condemn,pair,0.019703967
2452,1963,purple,@twns,0.09794983
765,1261,move,sing,0.22801597
1540,1228,eyelash,soil,0.068358436
581,1346,kmbaek,throat,0.024398657
3199,1201,twist,feather,0.25205514
1415,344,thingk,trngk,-0.035443086
202,1275,strength,reply,0.0044157607
267,928,nit,hug,0.12987132
33,3309,nettle,hit,0.07026957
2537,122,length,wagon,0.050664127
2009,2993,dog,str@uk,0.056290973
261,1804,northernlights,bomb,0.06271062
597,24,dakt@,pray,-0.011823212
1545,1352,host,knife,-0.0046177837
1974,968,centipede,acorn,0.2440366
759,1989,argent,calf,0.038941037
854,1348,kettle,boar,0.22901694
977,1102,aer@u,climb,-0.031247884
1623,677,talk,adze,0.043473497
1180,1833,daybeforeyesterday,dinner,0.106319875
1244,1511,thick,rooster,0.14441541
27,1333,e@,neck,0.0
1237,1811,we@,noise,0.1331764
375,1035,sniff,good,0.15255077
1681,1735,waist,te@,-0.06671268
1251,977,belly,bolt,0.13363256
3315,1414,harl,squeeze,-0.017294155
1704,605,sevn,grain,-0.028101053
733,1463,earn,drunk,0.041930716
1644,1839,relatives,weep,0.1347547
168,1604,rest,sideofhead,0.14823708
1940,40,sentinel,jealousy,0.059499998
2154,2919,plough,stil,0.10560948
1309,977,inquire,aer@u,-0.02341544
1337,17,pig,eyelid,0.20366432
2235,2466,klin,weit,0.21511754
1369,1190,g@uld,scavernick,0.14307584
730,1084,wyvern,summon,0.37388766
289,1743,mould,junait,0.074282356
2986,1458,kaempfai@,say,-0.07318681
676,300,shit,rattle,0.24031268
170,2931,fatherssister,biznis,0.3392795
1151,1018,veil,mem@ri,0.052836202
2975,681,thot,distroi,0.0545636
721,1156,bil@u,open,0.001284484
1468,1324,seek,slide,-0.016720768
1161,1511,thread,rooster,0.09633091
1201,3237,feather,let,0.11768802
1369,1819,gold,luk@t,0.015748696
16,981,sledge,elb@u,0.04308311
403,793,shed,boil,0.1362824
1693,1537,thursday,lent,0.048643034
266,2956,fishscale,paip,0.06853999
1610,622,prostitute,ail@nd,0.13585846
702,816,catch,haf,0.10306906
1123,660,pregnant,reef,0.067344606
2968,728,rizn,fest,0.04854604
1662,694,cape,obtain,0.08610706
2980,2877,e@ri@,rsl,-0.03336696
1502,1445,goat,turnover,0.0605237
731,525,drink,vein,0.05627799
1323,1977,timepiece,dew,0.096244864
1978,49,rikv@,refuse,-0.02732248
492,2912,three,fow@d,0.10073994
1934,1700,beggar,saet@di,0.04737936
827,8,roll,curse,0.119387425
1609,1632,notion,flo,0.0042352253
1518,1530,foolish,bowl,0.057562724
2896,1966,let,bunch,0.22083147
392,1116,sorcery,harm,0.24435182
2686,1850,shrimp,cotton,0.31242856
2894,1794,tmbl,furrow,-0.08217633
1311,2973,veri,straep,0.212377
677,752,halberd,shop,0.063154005
819,326,stomach,cloak,0.10847013
1676,1791,always,butterfly,0.06762327
360,760,fan,knot,0.093465455
158,100,putonclothes,faithful,0.04719044
1915,1986,fe,iln@s,0.12553626
3474,965,thirsty,weld,0.03358117
1484,1342,oil,sm@,0.03760573
2052,1921,bkit,plow,0.050809257
612,827,hit,roll,0.2979128
2157,1558,delik@t,alike,0.087713264
606,2968,grass,rizn,0.014912849
1039,406,s@u,oldman,0.11990784
1415,1917,reflect,bind,0.1703346
2615,1344,meat,wether,0.17668544
1840,12,build,noon,-0.03445774
1567,605,door,loaf,0.23022722
1715,1511,theti,cock,0.0003696021
920,1213,berry,ju,0.18872687
1645,1415,sot,think,0.1693606
304,1435,preach,hnt,0.1021626
286,1008,needle,farrow,0.13318194
14,681,yoke,distroi,0.07127976
1572,1844,surprised,b@ut,0.030553738
1803,683,wood,hjum@n,-0.008110175
44,1445,hurt,ten,0.049885124
1882,2648,bifo,hair,0.048685957
1135,2019,kick,hammock,0.15715323
1287,1082,k@uld,merchant,-0.02848265
2917,1651,nekst@,ti@,0.19439371
2846,1833,mats,dinner,0.1152834
920,1998,raisin,command,0.046053138
40,248,envy,haep@n,0.043164097
2854,1994,n@uvemb@,collarbone,0.044937063
580,1176,fur,loy,0.1869543
1022,586,spoils,garden,0.15502355
414,1228,carryonhead,soil,0.047740266
416,1500,outrigger,fo,0.08520722
136,1215,hi@,ju,-0.004211558
690,1936,bottom,doe,0.104884095
1752,157,leave,dye,0.15786459
617,279,ice,thatch,0.19970074
2004,267,bend,nit,0.17829952
40,946,jealous,bld,-0.010633532
932,1426,bigg,expensive,0.037659682
1700,236,saet@di,stepmother,-0.017371722
3184,1706,life,eleven,0.15620075
1477,2009,keep,hound,0.21249169
1828,501,ask,lift,0.2382056
1278,1310,vomit,clever,0.07590791
1607,1875,hate,sorry,0.39708087
926,1367,rice,cross,0.14449699
708,1115,shine,spits,0.14658824
1247,525,i@,artery,0.0
3458,1990,kam,bikm,0.08083544
1258,264,fingg@neil,hegoat,0.040256616
1487,834,pour,arse,0.09389055
897,1866,swallow,stammer,0.23353636
1074,828,fishhook,raccoon,0.29510552
1877,1442,ist,stand,0.09274206
1693,1245,thursday,bt@,0.0826193
1811,2483,saund,cold,0.037338257
605,1763,cereal,club,0.03589321
954,619,wel,aeniml,0.016373927
2977,1426,wek@,dear,-0.09174508
935,332,wo,handkerchief,0.0871328
2457,176,way,bl@u,-0.064983435
1801,1741,child,above,0.06251502
1251,403,beli,shed,0.07617842
1018,1043,mem@ri,braid,0.12358756
299,1823,scold,borrow,0.25219354
1562,1467,maind,circle,0.069603965
2949,392,le@,sorcery,0.044894367
1711,1251,tel,belly,0.05075234
602,1043,k@nsil,braid,0.11504231
318,1609,footprint,notion,0.13712607
46,1783,hollowout,pain,0.09361023
979,1721,farmer,sevnti,0.120919876
1494,599,dai,drivinglicence,0.014859362
1116,2017,damage,mix,0.039200254
2157,1730,delik@t,tsik,0.20119622
2917,357,nekst@,haengp,0.31964946
1529,2887,last,tho,0.22216953
2872,1678,impruv,hut,0.044226363
2948,1366,gaep,boi,0.05506934
1518,1051,stjupid,tin,0.045042098
1327,998,ngkl,put,0.09051203
344,1144,treetrunk,witness,0.04383282
18,984,earlobe,work,0.07444775
1704,175,sevn,bl@u,0.10067258
673,1395,school,raund,0.06540193
935,1593,wo,deep,0.03928658
2865,257,peris,worship,0.050835215
753,2966,pupil,pets,0.0063872235
158,289,putan,mold,0.03547892
2708,417,tok,threetimes,0.086042345
2094,1795,down,bananatree,0.056678407
2930,1791,bas,butterfly,0.04265358
1828,633,request,marketplace,0.001963995
2871,618,swing,cliff,0.1954339
1529,926,last,rice,0.089641504
907,1966,oldwoman,bunch,0.043693352
1022,155,spoils,chop,0.19468053
2855,1022,disemb@,spoils,0.010977048
2224,1617,bend,grandchild,0.07598241
1528,1160,pardon,thief,0.16883643
1541,2995,till,t@un,-0.028177574
2942,1998,hofrast,order,0.1181501
1119,204,divide,again,0.11175137
390,692,punishment,bring,0.12583889
1296,870,staff,breth,0.08621621
1357,162,dot@,hiccough,-0.012684365
1961,1170,necklace,trap,0.11203641
2483,1072,kul,captive,0.067892686
932,906,bigg,tree,0.122219436
1190,408,he@,menshouse,0.05532396
1001,946,blacksmith,bld,0.031148631
1188,1862,charcoal,ass,0.025096659
629,1463,hide,drunk,0.11396487
1546,2900,twice,pr@tekt,-0.061854344
2470,1236,di@,what,0.15898828
1262,570,brd@,staendp,-0.05028465
411,2267,gourd,soninlaw,0.09732742
932,2845,barley,saiz,0.1307215
18,171,earlobe,motherssister,0.029213982
135,287,boomerang,cone,0.23921964
1248,2457,eye,way,0.16288418
1305,3450,chimney,howmany,0.03665291
2985,3450,hait,howmany,0.18171434
2012,3062,kal@,turnip,0.087606594
1571,2374,sell,drim,0.036051523
1420,1697,count,mndi,0.01921264
1848,833,quarrel,indju@,-0.009890803
1959,1936,raw,doe,0.06623948
2837,862,swan,sugar,0.032223053
799,2019,wrist,hammock,0.15547517
1931,1445,wax,ten,0.09956368
928,3062,embrace,root,0.11996945
722,845,attack,murder,0.3429607
268,2936,dribble,eliveisn,-2.9223753e-05
684,1692,possess,fraidi,0.052339215
671,1575,saend,cockroach,0.055580188
1616,1599,klath,wed,0.109868705
1326,1614,daun,smit,0.23131785
298,2132,screech,sickle,0.15747169
1667,1169,h@ul,beast,0.040463846
2866,3062,drop,neep,0.10506151
406,49,oldman,refuse,0.06514723
1519,1938,run,fortress,0.087565534
239,1360,flau@,dk,0.08379673
1198,1344,many,veal,0.044690087
1032,1346,subject,thr@ut,0.057791553
859,1430,st@uv,star,0.11031752
360,1395,fan,round,0.067160815
1595,626,sauth,earth,0.025633309
2264,53,daughterinlaw,spirit,0.13630217
1346,27,thr@ut,e@,0.0
857,300,rock,rattle,0.2404054
498,141,calfofleg,burn,0.07281054
1000,40,worry,envy,0.3013048
1308,1085,doubt,follow,0.15969692
1950,98,beech,evrithing,0.07829057
1431,255,friz,servant,0.0033142737
799,1600,wrist,skirt,0.19547151
864,2132,squash,sickle,0.14819627
587,1521,aent,seem,0.046358373
1711,1047,tell,pursue,0.18516128
1074,127,fishhook,extinguish,0.08836233
89,1621,homeland,sneeze,0.043226313
1575,729,cockroach,dawn,0.13485567
1467,803,circle,ankle,0.12795319
1093,1367,midl,cross,0.15825908
172,1476,shoulderblade,tse@,0.10676437
3314,1239,ounce,how,0.106586054
881,598,tailor,shell,0.077554844
379,268,blnt,dribble,0.030188851
1228,1718,soil,siksti,-0.033931963
1485,1362,nd@,street,0.04064641
1135,873,kick,tribute,0.14329177
1340,615,with,mare,0.061675515
859,1008,st@uv,farrow,0.05931932
356,2992,shears,tip,0.28571635
1300,702,country,kaets,-0.03598935
1043,1862,plait,donkey,0.23981957
1294,406,zero,oldman,-0.005693625
646,1982,ash,whirlpool,0.16062452
1393,3005,hon,f@milj@,0.060961086
1706,323,eleven,tallow,0.09251334
933,1086,wall,wek,0.024240479
1324,122,slide,carriage,0.24388827
1111,951,car,weapons,0.19360054
857,2905,rock,nit,0.09994101
1039,1681,show,waist,0.063985266
1936,1084,elk,summon,0.096496955
1488,101,tap,boast,0.095181905
3458,1614,kam,smit,0.2860237
799,1897,wrist,aid,0.12702243
2961,1416,mesidz,sit,0.024723023
168,2959,rilaeks,lis,0.011443781
705,1443,goup,walk,0.100091375
2982,936,gift,stallion,0.07437039
2457,991,road,frai,0.096708
615,809,garron,trauz@z,0.14320911
1514,634,pullet,ket,0.24520484
2885,864,hed,pumpkin,0.07091976
1572,259,astonished,rough,0.102368094
1981,249,widower,fog,0.07044441
2483,1694,cold,wednesday,0.18241356
799,3208,wrist,middle,0.16348806
988,2891,acquit,taip,0.119807065
2008,1569,save,cheese,0.037813995
40,1617,jealousy,grandchild,0.12535842
677,1594,adze,meal,0.11377083
2897,1546,tsaim,twotimes,0.23316507
1411,1692,lai,friday,0.14774087
819,141,stomach,burn,0.2154435
1318,1325,tsikin,friend,0.09245157
2980,239,e@ri@,flower,0.06272297
790,1789,ready,eidz,-0.029932266
1452,1696,shove,surrender,0.24180716
1306,2457,queen,road,0.100043766
3189,506,stab,maize,0.026455354
1887,817,cheap,they,0.23094293
1537,1313,spring,moon,0.20814624
2003,3458,flow,quiet,0.16374819
705,329,goup,sock,0.1212796
754,155,hri,hew,0.21686761
3448,1408,sieve,hear,0.023725009
360,1804,fan,bomb,0.07819843
1347,954,napeofneck,wel,-0.012498834
1936,2008,beast,save,0.13608713
1576,476,pileup,drinkingvessel,0.120594196
2978,722,dist@ns,attack,0.038132228
1424,3154,gold,wildboar,0.10934667
581,215,comeback,liedown,0.07186405
743,518,k@nkluzn,spak,-0.069283806
9,356,announce,shears,0.0016278237
1424,1931,gold,wax,0.2696675
1075,210,traep,life,0.04016699
721,1689,bil@u,smoke,-0.0403403
635,3315,milk,line,0.07632131
1601,2144,weak,well,0.2620759
1349,3456,tsets,creep,0.054862633
1294,3313,zero,jackal,0.04044759
3072,1406,lose,fa,0.069603436
406,479,oldman,grow,0.0975274
897,1936,swal@u,deer,0.122096084
1081,227,reckoning,fish,0.11000766
504,225,len,pestle,0.017279694
1758,225,oldersister,pestle,0.06539304
2374,386,drim,battleax,0.25359464
355,1889,cutdown,arson,0.027375761
2951,1513,pauts,think,0.015597338
2907,576,dikei,dandruff,0.004544116
1218,1349,rope,tsets,0.09859061
1785,1824,copulate,skilful,0.17183971
1801,1940,offspring,sentinel,0.117907085
2890,25,g@ufo@wok,det,0.019300053
2366,631,nj@n,livestock,0.06660801
265,1875,fowl,regret,0.03752543
1529,1176,last,loy,0.023460139
605,1159,kernel,fart,0.13019495
122,1095,vehicle,letgo,0.070392385
1362,633,street,marketplace,0.19456796
692,857,bring,crag,-0.029939728
1711,3456,tell,creep,0.22239804
1982,1811,whirlpool,noise,0.18273823
1345,3004,ewe,fom@,-0.0091404095
190,759,reap,argent,0.033000365
56,1735,misfortune,te@,0.02069581
403,1203,gardenhouse,long,-0.03558774
3458,243,quiet,fres,0.12124647
1959,946,raw,blood,0.21390773
1270,1828,why,ask,0.5204467
1523,1085,forget,follow,0.36810526
1514,819,hen,stm@k,0.02286031
820,1716,ean,foti,0.20379306
1326,211,down,cast,0.13273236
1846,289,rule,mold,0.13326058
666,1840,river,build,0.09090357
784,2972,sn@u,slip,0.095178746
1750,3208,tsuz,middle,-0.011363561
3201,2903,prevent,tsaet,-0.01710609
416,397,outrigger,birthcertificate,0.08489851
1641,984,silk,work,0.103983715
2483,638,cold,motorcycle,0.08894529
1047,620,chase,insect,0.13736552
754,1591,hurry,p,0.00478763
479,1610,gr@u,prostitute,0.02406747
923,1161,lv,thred,0.14390652
1344,1402,wether,breast,0.071579695
1363,2154,vois,sull,0.2209032
2924,1558,@litl,like,0.12379982
1899,318,crazy,footprint,-0.017669111
1749,857,teik,stone,0.08010603
1577,1052,aend,lightweight,-0.017145915
2366,1305,nj@n,chimney,0.08030628
605,1402,loaf,breast,0.25548875
1693,1018,thursday,mem@ri,0.11197361
1391,65,town,ambush,0.190473
677,77,adze,youngwoman,0.14536732
1139,2907,cheetah,dikei,-0.018510828
1591,2926,above,hadli,0.078715764
1201,2993,fed@,str@uk,0.103494674
834,3188,buttocks,powerful,0.052076463
963,1296,book,walkingstick,0.062403306
2986,1218,kaempfai@,cord,-0.019859945
2987,1506,@maunt,mez@,0.15758993
1749,1370,teik,mnth,0.031930756
988,3371,acquit,was,0.11582394
1221,2914,nose,wns,0.08108833
298,38,screech,spred,0.13606422
1061,1580,armor,only,0.12050932
593,614,potato,hil,0.11364009
586,1820,garden,be@,0.025784275
660,1715,reef,theti,0.07567351
1990,424,become,marriedman,0.10940079
1681,715,waist,saut,0.09418321
1003,594,allow,pis,0.056373563
3055,1679,tsit,l@ud,0.22536907
650,499,petroleum,heal,0.030373674
818,359,wil@u,potter,-0.028042065
1264,1566,olt@,gn,0.08984343
1347,204,neip,@gen,0.33620209
952,1646,wed@,gel,0.02539553
1248,1355,eye,laugh,0.173384
1448,735,hold,aul,0.06315406
1633,1906,flaet,sau@,0.129945
1569,389,cheese,fishtrap,0.080590315
1337,2859,ploughsock,sm@uk,0.1389244
1937,1008,de@,bullock,0.07882008
40,392,jealous,sorcery,0.17708543
2978,478,dist@ns,lip,0.0466584
1283,2052,t@dei,bkit,0.15755442
1781,970,thumb,coconut,0.12847064
395,926,tablet,rice,0.14476393
1820,1720,be@,sain,0.02085165
1173,2483,eyebrow,kul,0.07325235
297,879,crooked,cough,0.1419681
671,730,saend,viper,0.15759991
1296,189,stick,bodyhair,0.13183959
834,2906,buttocks,traensleit,0.112974286
581,379,kmbaek,blnt,0.20331524
1283,65,t@dei,ambush,-0.008420989
636,2996,mill,welth,0.13885802
1301,1612,foot,let@,0.016600108
1239,1695,how,tjuzdei,0.16245419
1247,1828,i@,ask2,0.0
1904,3456,drown,crawl,0.34219277
1439,1312,swim,vixen,0.08003715
1339,2851,morning,og@st,-0.037607472
2975,1940,thot,guard,0.066584624
1376,1533,nau,hungry,0.10526971
705,2910,goup,baek,0.06409991
652,2866,plain,drop,0.10007818
3182,2406,marriage,h@um,0.0011355387
245,501,broom,lift,0.2664869
1954,632,dzentl,lizard,0.0425891
335,2863,meetinghouse,daes,0.01613135
786,3457,sail,headband,0.108560085
1823,386,borrow,battleax,0.03605311
1833,155,dinner,chop,0.19583079
998,754,put,hurry,0.36393106
1622,1457,shirt,sew,0.34198144
268,1357,dribble,daughter,0.051728487
879,951,cough,arms,0.1390162
1442,1457,staend,sew,0.15630315
159,2036,sweetpotato,dzaenu@ri,0.068418294
1113,1209,wind,i,0.051606756
635,2977,milk,wek@,-0.1310327
60,1541,oat,till,0.11428449
123,834,forehead,arse,0.31555855
3456,1653,crawl,blaind,0.047818467
817,1702,dei,holy,0.08376514
122,1997,carriage,lookafter,0.14149196
1061,2979,armour,wok,0.14571013
1917,674,bind,mouth,0.0835425
1657,1795,true,bananatree,0.092965625
705,1394,goup,b@un,0.082201324
1948,809,file,trauz@z,0.066986166
1784,1604,desire,temples,0.095002264
1207,2918,young,bikaz@v,0.070918694
7,1697,gather,mndi,-0.026430048
923,1277,lv,haend,0.055075604
1528,2265,forgive,daughterinlaw,0.061297502
289,861,mold,judge,0.09459754
42,994,badsmelling,b@u,0.18876487
705,1303,goup,fingg@,-0.02589428
799,49,wrist,refuse,0.07093415
274,2504,knead,difr@nt,-0.034586977
135,2851,boomerang,og@st,0.02354805
260,1895,savanna,kl@udz,0.064497225
1272,2847,ant,eipr@l,0.01589387
1272,1423,ant,fight,0.14410439
1730,1302,tsik,fork,0.09129322
1133,689,match,bitwin,0.062486224
1824,1495,skilful,happy,0.1922375
747,2964,bicyclebike,njuz,0.063391656
759,1008,argent,steer,0.07263862
715,1774,shout,avaricious,0.057983294
1038,818,teacher,wil@u,0.09875823
1674,1077,po,wheat,0.09534208
1868,761,s@u,cover,-0.026372122
2071,1803,lei,tree,0.20319745
1825,1752,copper,depart,0.016202204
1996,89,gettai@d,onesnativecountry,0.21165168
1349,945,church,lance,0.07729738
